0.0831898,-0.313892
0.0569349,0.17366
0.0753258,0.0501619
0.0861444,0.00525944
-0.180528,-0.183445
0.0919969,-0.0837613
0.0939915,-0.163679
0.0825051,-0.367663
-0.133222,-2.59732
0.210734,0.72461
0.183475,0.358777
0.183085,0.253553
0.189058,0.203661
0.198132,0.174782
0.209466,0.156254
0.222895,0.143701
0.238554,0.135011
0.256772,0.129068
0.278069,0.125255
0.303191,0.123251
0.333202,0.122927
0.369637,0.124321
0.414779,0.127649
0.472159,0.133359
0.547531,0.142277
0.650948,0.155926
0.801672,0.177295
1.04186,0.212991
1.48491,0.280868
2.57623,0.45113
9.62303,1.56061
-5.5751,-0.837428
-2.16561,-0.301247
-1.3453,-0.173237
-0.976437,-0.116325
-0.766741,-0.0844305
-0.631452,-0.0641969
-0.536921,-0.0503252
-0.467131,-0.0402956
-0.413487,-0.032758
-0.370961,-0.0269243
-0.336417,-0.0223041
-0.307798,-0.0185765
-0.283698,-0.0155231
-0.263122,-0.01299
-0.245349,-0.0108659
-0.229842,-0.00906855
-0.216191,-0.00753562
-0.204082,-0.00621928
-0.193266,-0.00508219
-0.183547,-0.00409482
-0.174765,-0.00323353
-0.16679,-0.0024792
-0.159515,-0.0018162
-0.152853,-0.00123165
-0.146728,-0.000714877
-0.141077,-0.000256929
-0.135848,0.000149722
-0.130995,0.000511455
-0.126478,0.000833703
-0.122264,0.00112112
-0.118322,0.00137771
-0.114628,0.00160693
-0.111159,0.00181179
-0.107894,0.00199491
-0.104816,0.00215856
-0.101909,0.00230477
-0.0991593,0.00243529
-0.0965546,0.00255169
-0.0940836,0.00265535
-0.0917361,0.00274749
-0.0895031,0.00282922
-0.0873763,0.00290149
-0.0853484,0.0029652
-0.0834125,0.0030211
-0.0815625,0.00306991
-0.0797928,0.00311227
-0.0780983,0.00314872
-0.0764742,0.0031798
-0.0749162,0.00320596
-0.0734204,0.00322763
-0.0719831,0.00324518
-0.0706009,0.00325897
-0.0692707,0.00326932
-0.0679895,0.0032765
-0.0667548,0.00328078
-0.0655641,0.0032824
-0.0644149,0.00328158
-0.0633052,0.00327853
-0.062233,0.00327342
-0.0611964,0.00326642
-0.0601936,0.00325769
-0.059223,0.00324738
-0.0582831,0.0032356
-0.0573724,0.00322249
-0.0564896,0.00320816
-0.0556334,0.0031927
-0.0548027,0.00317622
-0.0539962,0.00315879
-0.0532131,0.0031405
-0.0524521,0.00312143
-0.0517126,0.00310164
-0.0509934,0.0030812
-0.0502938,0.00306016
-0.0496131,0.00303859
-0.0489504,0.00301652
-0.048305,0.00299402
-0.0476764,0.00297112
-0.0470637,0.00294786
-0.0464665,0.00292428
-0.0458841,0.00290042
-0.045316,0.00287631
-0.0447617,0.00285198
-0.0442207,0.00282745
-0.0436925,0.00280275
-0.0431766,0.00277792
-0.0426727,0.00275296
-0.0421803,0.0027279
-0.041699,0.00270276
-0.0412284,0.00267756
-0.0407683,0.00265231
-0.0403182,0.00262703
-0.0398778,0.00260174
-0.0394469,0.00257644
-0.0390251,0.00255115
-0.0386121,0.00252589
-0.0382076,0.00250066
-0.0378114,0.00247547
-0.0374233,0.00245034
-0.037043,0.00242526
-0.0366702,0.00240025
-0.0363048,0.00237532
-0.0359465,0.00235048
-0.0355951,0.00232572
-0.0352504,0.00230106
-0.0349123,0.00227649
-0.0345804,0.00225204
-0.0342548,0.00222769
-0.0339351,0.00220345
-0.0336213,0.00217934
-0.0333132,0.00215535
-0.0330105,0.00213148
-0.0327133,0.00210774
-0.0324213,0.00208412
-0.0321343,0.00206065
-0.0318523,0.0020373
-0.0315752,0.0020141
-0.0313028,0.00199103
-0.0310349,0.0019681
-0.0307715,0.00194532
-0.0305125,0.00192268
-0.0302578,0.00190018
-0.0300072,0.00187782
-0.0297606,0.00185562
-0.029518,0.00183356
-0.0292793,0.00181164
-0.0290443,0.00178988
-0.028813,0.00176826
-0.0285853,0.00174679
-0.0283611,0.00172546
-0.0281404,0.00170429
-0.0279229,0.00168327
-0.0277088,0.00166238
-0.0274979,0.00164165
-0.0272901,0.00162107
-0.0270853,0.00160064
-0.0268835,0.00158035
-0.0266847,0.0015602
-0.0264887,0.00154021
-0.0262956,0.00152036
-0.0261052,0.00150065
-0.0259174,0.00148109
-0.0257323,0.00146167
-0.0255498,0.0014424
-0.0253698,0.00142327
-0.0251922,0.00140428
-0.0250171,0.00138543
-0.0248443,0.00136672
-0.0246739,0.00134815
-0.0245057,0.00132972
-0.0243398,0.00131142
-0.024176,0.00129326
-0.0240144,0.00127524
-0.0238549,0.00125736
-0.0236975,0.00123961
-0.023542,0.00122199
-0.0233886,0.0012045
-0.0232371,0.00118715
-0.0230875,0.00116992
-0.0229397,0.00115283
-0.0227938,0.00113586
-0.0226497,0.00111902
-0.0225074,0.00110231
-0.0223668,0.00108572
-0.0222279,0.00106926
-0.0220907,0.00105292
-0.0219551,0.00103671
-0.0218212,0.00102062
-0.0216888,0.00100464
-0.021558,0.000988788
-0.0214287,0.000973054
-0.0213009,0.000957438
-0.0211746,0.000941939
-0.0210497,0.000926556
-0.0209263,0.000911289
-0.0208042,0.000896126
-0.0206836,0.000881122
-0.0205643,0.000866168
-0.0204463,0.00085135
-0.0203297,0.000836642
-0.0202143,0.000822044
-0.0201002,0.000807555
-0.0199873,0.000793173
-0.0198757,0.000778897
-0.0197653,0.000764727
-0.0196561,0.000750662
-0.019548,0.000736701
-0.0194411,0.000722843
-0.0193353,0.000709086
-0.0192306,0.000695431
-0.019127,0.000681876
-0.0190245,0.00066842
-0.018923,0.000655063
-0.0188226,0.000641804
-0.0187233,0.000628641
-0.0186249,0.000615574
-0.0185275,0.000602602
-0.0184311,0.000589725
-0.0183357,0.00057694
-0.0182413,0.000564249
-0.0181477,0.000551649
-0.0180551,0.00053914
-0.0179634,0.000526721
-0.0178726,0.000514392
-0.0177827,0.000502151
-0.0176937,0.000489998
-0.0176055,0.000477932
-0.0175182,0.000465952
-0.0174317,0.000454058
-0.017346,0.000442248
-0.0172611,0.000430522
-0.0171771,0.00041888
-0.0170938,0.00040732
-0.0170113,0.000395842
-0.0169295,0.000384444
-0.0168485,0.000373127
-0.0167683,0.00036189
-0.0166888,0.000350732
-0.01661,0.000339652
-0.0165319,0.000328649
-0.0164546,0.000317723
-0.0163779,0.000306874
-0.0163019,0.0002961
-0.0162266,0.0002854
-0.016152,0.000274775
-0.016078,0.000264224
-0.0160047,0.000253745
-0.015932,0.000243339
-0.0158599,0.000233004
-0.0157885,0.000222741
-0.0157177,0.000212547
-0.0156475,0.000202424
-0.0155778,0.00019237
-0.0155088,0.000182384
-0.0154404,0.000172466
-0.0153725,0.000162616
-0.0153053,0.000152832
-0.0152386,0.000143115
-0.0151724,0.000133463
-0.0151068,0.000123877
-0.0150417,0.000114355
-0.0149772,0.000104897
-0.0149132,9.55021e-05
-0.0148497,8.61705e-05
-0.0147867,7.69012e-05
-0.0147243,6.76938e-05
-0.0146623,5.85476e-05
-0.0146009,4.94622e-05
-0.0145399,4.04372e-05
-0.0144794,3.14718e-05
-0.0144194,2.25658e-05
-0.0143599,1.37184e-05
-0.0143008,4.9294e-06
-0.0142422,-3.80189e-06
-0.0141841,-1.24759e-05
-0.0141264,-2.10931e-05
-0.0140692,-2.96539e-05
-0.0140124,-3.81589e-05
-0.013956,-4.66085e-05
-0.0139001,-5.50033e-05
-0.0138446,-6.33435e-05
-0.0137895,-7.16296e-05
-0.0137349,-7.98622e-05
-0.0136806,-8.80417e-05
-0.0136268,-9.61685e-05
-0.0135733,-0.000104243
-0.0135203,-0.000112266
-0.0134676,-0.000120237
-0.0134154,-0.000128157
-0.0133635,-0.000136027
-0.013312,-0.000143847
-0.0132609,-0.000151617
-0.0132102,-0.000159337
-0.0131598,-0.000167009
-0.0131098,-0.000174632
-0.0130601,-0.000182207
-0.0130108,-0.000189734
-0.0129619,-0.000197213
-0.0129133,-0.000204646
-0.012865,-0.000212032
-0.0128171,-0.000219372
-0.0127696,-0.000226666
-0.0127223,-0.000233915
-0.0126754,-0.000241118
-0.0126288,-0.000248277
-0.0125826,-0.000255391
-0.0125366,-0.000262461
-0.012491,-0.000269488
-0.0124457,-0.000276471
-0.0124007,-0.000283411
-0.0123561,-0.000290308
-0.0123117,-0.000297163
-0.0122676,-0.000303976
-0.0122238,-0.000310747
-0.0121803,-0.000317477
-0.0121371,-0.000324166
-0.0120942,-0.000330814
-0.0120516,-0.000337422
-0.0120093,-0.000343989
-0.0119672,-0.000350517
-0.0119254,-0.000357005
-0.0118839,-0.000363455
-0.0118427,-0.000369865
-0.0118017,-0.000376236
-0.011761,-0.00038257
-0.0117206,-0.000388865
-0.0116804,-0.000395123
-0.0116405,-0.000401343
-0.0116008,-0.000407526
-0.0115614,-0.000413673
-0.0115223,-0.000419782
-0.0114834,-0.000425856
-0.0114447,-0.000431893
-0.0114063,-0.000437895
-0.0113681,-0.000443861
-0.0113302,-0.000449792
-0.0112925,-0.000455689
-0.011255,-0.000461549
-0.0112178,-0.000467377
-0.0111808,-0.00047317
-0.0111441,-0.000478929
-0.0111075,-0.000484654
-0.0110712,-0.000490346
-0.0110351,-0.000496004
-0.0109992,-0.00050163
-0.0109636,-0.000507223
-0.0109281,-0.000512784
-0.0108929,-0.000518312
-0.0108579,-0.000523809
-0.0108231,-0.000529274
-0.0107885,-0.000534707
-0.0107541,-0.000540109
-0.0107199,-0.00054548
-0.0106859,-0.00055082
-0.0106522,-0.00055613
-0.0106186,-0.000561409
-0.0105852,-0.000566658
-0.010552,-0.000571877
-0.010519,-0.000577066
-0.0104862,-0.000582226
-0.0104536,-0.000587358
-0.0104212,-0.000592458
-0.0103889,-0.000597531
-0.0103569,-0.000602575
-0.010325,-0.00060759
-0.0102934,-0.000612578
-0.0102618,-0.000617537
-0.0102305,-0.000622468
-0.0101994,-0.000627372
-0.0101684,-0.000632248
-0.0101376,-0.000637097
-0.010107,-0.000641919
-0.0100765,-0.000646714
-0.0100463,-0.000651482
-0.0100162,-0.000656224
-0.00998621,-0.000660939
-0.00995643,-0.000665628
-0.00992682,-0.000670291
-0.00989737,-0.000674929
-0.00986808,-0.000679541
-0.00983895,-0.000684127
-0.00980999,-0.000688688
-0.00978117,-0.000693224
-0.00975252,-0.000697735
-0.00972402,-0.000702222
-0.00969568,-0.000706683
-0.00966748,-0.000711121
-0.00963944,-0.000715534
-0.00961155,-0.000719923
-0.00958381,-0.000724288
-0.00955622,-0.00072863
-0.00952877,-0.000732947
-0.00950147,-0.000737242
-0.00947431,-0.000741513
-0.00944729,-0.000745761
-0.00942042,-0.000749986
-0.00939369,-0.000754188
-0.0093671,-0.000758368
-0.00934065,-0.000762526
-0.00931433,-0.00076666
-0.00928815,-0.000770772
-0.0092621,-0.000774863
-0.00923619,-0.000778931
-0.00921042,-0.000782978
-0.00918477,-0.000787003
-0.00915926,-0.000791007
-0.00913388,-0.000794989
-0.00910862,-0.00079895
-0.0090835,-0.000802891
-0.0090585,-0.00080681
-0.00903362,-0.000810708
-0.00900888,-0.000814586
-0.00898426,-0.000818444
-0.00895975,-0.00082228
-0.00893538,-0.000826097
-0.00891112,-0.000829893
-0.00888699,-0.00083367
-0.00886297,-0.000837427
-0.00883907,-0.000841164
-0.00881529,-0.000844881
-0.00879163,-0.000848579
-0.00876808,-0.000852257
-0.00874465,-0.000855917
-0.00872134,-0.000859558
-0.00869813,-0.000863178
-0.00867504,-0.000866781
-0.00865207,-0.000870365
-0.0086292,-0.00087393
-0.00860644,-0.000877476
-0.00858379,-0.000881004
-0.00856125,-0.000884515
-0.00853882,-0.000888006
-0.0085165,-0.00089148
-0.00849428,-0.000894935
-0.00847217,-0.000898374
-0.00845016,-0.000901794
-0.00842825,-0.000905197
-0.00840645,-0.000908582
-0.00838476,-0.00091195
-0.00836316,-0.0009153
-0.00834166,-0.000918634
-0.00832027,-0.000921951
-0.00829897,-0.000925243
